guid	text_a	most-value	in-decrease	speci	cmp	more-less	trend
110263-1	北极冰川面积逐月变化图完成下题。为减小北极冰川面积变化的幅度，下列做法均合理的有	1	0	0	1	1	0
110290-0	示意我国某省1900年和2009年天然氧气生产量状况。完成下列各题。该省最可能是	0	0	0	1	0	0
110290-1	示意我国某省1900年和2009年天然氧气生产量状况。完成下列各题。导致该省2009年氧气生产量小于1900年的主要原因是	0	0	0	1	0	0
110295-0	表示1909-2008年东北年冬夏季平均气温每10年平均值变化并结合所学知识完成下列各题。关于1909-2008年东北气候变化的叙述，正确的是	0	0	0	1	0	1
110295-1	表示1909-2008年东北年冬夏季平均气温每10年平均值变化并结合所学知识完成下列各题。气候变化对黑龙江省农业生产产生的影响可能有	0	0	0	1	0	1
110297-0	气候变化对该流域农业生产的影响图据此下列各题。此流域可能位于我国哪个省级行政区	0	0	0	1	0	1
110297-1	气候变化对该流域农业生产的影响图据此下列各题。关于该地区气候变化对农业生产影响的叙述，正确的是	0	0	0	1	0	1
110433-0	为1880-1980年海平面变化示意据此完成题。根据海平面变化曲线，可推测世界年平均气温	0	0	0	0	0	1
110433-1	为1880-1980年海平面变化示意据此完成题。近几十年，长城站附近南极半岛的海岸线变化较大，主要由于	0	0	0	0	0	1
110631-0	为我国华北地区1954-2002年降水量变化示意图完成下列问题。华北地区降水量年际变化的最大值约为	1	0	0	0	0	0
110631-1	为我国华北地区1954-2002年降水量变化示意图完成下列问题。1964年华北地区的年降水量高达650mm，原因可能是	0	0	1	0	1	0
110797-0	日照率是指一定时段内，实际日照总时数占可照总时数的百分率，为我国四地多年平均日照率月份变化统计图。完成下列小题。下列说法正确的是	0	0	0	1	1	0
110797-1	日照率是指一定时段内，实际日照总时数占可照总时数的百分率，为我国四地多年平均日照率月份变化统计图。完成下列小题。M地最可能是	0	0	0	1	1	0
110888-0	是同一半球亚热带大陆东西两岸沿海某地年降水量逐月累计曲线图”。若曲线②位于南半球，则曲线①所示地区降水的水汽主要自	0	0	0	1	0	0
110888-1	是同一半球亚热带大陆东西两岸沿海某地年降水量逐月累计曲线图”。若曲线①表示上海，则关于曲线②所示地区的说法正确的是	0	0	0	1	0	0
112374-0	某一时段内，日平均温度≥O时逐日平均温度累加之和，称为≥O积温，它是研究温度与生物有机体发育速度之间关系的一项指标。图示意某地≥O积温逐月累计曲线图，下列小题。下列月份中，该地大多数农作物生长最活跃的是	0	1	0	0	0	0
112374-1	某一时段内，日平均温度≥O时逐日平均温度累加之和，称为≥O积温，它是研究温度与生物有机体发育速度之间关系的一项指标。图示意某地≥O积温逐月累计曲线图，下列小题。该地可能位于	0	1	0	0	0	0
112716-0	图为中国北亚热带柑橘生产的气候适宜度相对于多年平均值的变化图由图完成题由图可知，符合我国北亚热带地区柑橘生产发展变化是	0	0	0	0	0	1
113434-0	是我国某两个省级行政区甘蔗种植面积变化示意图。完成下列小题。图1中的MN曲线分别代表的省级行政区可能是	0	0	0	1	0	1
113434-1	是我国某两个省级行政区甘蔗种植面积变化示意图。完成下列小题。影响M省级行政区甘蔗种植面积变化的主要原因是	0	0	0	1	0	1
113934-0	工业化率是工业增加值占全部生产总值的比重，城市化率为城镇常住人口占总人口的比重。是中国和日本的工业化率与城市化率变化曲线，回答题。下列对应关系正确的是	0	0	0	1	1	1
113934-1	工业化率是工业增加值占全部生产总值的比重，城市化率为城镇常住人口占总人口的比重。是中国和日本的工业化率与城市化率变化曲线，回答题。关于中日两国城市化和工业化的正确的是	0	0	0	1	1	1
114012-0	图是珠江三角洲地区工业总值增长示意图，问题。以经济的增长速度为标准，将珠江三角洲的发展划分为三个阶段，分别是	0	1	0	0	0	1
114012-1	图是珠江三角洲地区工业总值增长示意图，问题。关于珠江三角洲经济发展第一阶段，叙述正确的是	0	1	0	0	0	1
114012-2	图是珠江三角洲地区工业总值增长示意图，问题。在经济发展的第二阶段中，与珠江三角洲工业化城市化匹配的说法是	0	1	0	0	0	1
114028-0	对外贸易依存度是指一国的进出口总额与该国国民生产总值或国内生产总值之比。对外贸易依存度反映一国对国际市场的依赖程度，体现本国经济增长对进出口贸易的依附程度。近几十年来我国的进出口总额总体呈上升趋势，以下说法正确的是	0	1	0	1	1	0
114028-1	对外贸易依存度是指一国的进出口总额与该国国民生产总值或国内生产总值之比。对外贸易依存度反映一国对国际市场的依赖程度，体现本国经济增长对进出口贸易的依附程度。2010年，中国经济总量超过日本成为全球第二大经济实体有关的地理因素是	0	1	0	1	1	0
114249-0	今后我国三个地带的发展，应当在国家统一规划指导下，按照因地制宜合理分工各展所长优势互补共同发展的原则，充分发挥本地带的优势。表示我国东部中部和西部三个地带GDP亿元的增长，据此完成下列小题。能分别正确反映东中西部三个地带GDP增长的折线依次是	0	1	0	1	0	0
114249-1	今后我国三个地带的发展，应当在国家统一规划指导下，按照因地制宜合理分工各展所长优势互补共同发展的原则，充分发挥本地带的优势。表示我国东部中部和西部三个地带GDP亿元的增长，据此完成下列小题。关于三个地带发展的叙述，不正确的是	0	1	0	1	0	0
114249-2	今后我国三个地带的发展，应当在国家统一规划指导下，按照因地制宜合理分工各展所长优势互补共同发展的原则，充分发挥本地带的优势。表示我国东部中部和西部三个地带GDP亿元的增长，据此完成下列小题。有关①经济地带的叙述，错误的是	0	1	0	1	0	0
116917-0	某地冬至日12月22日前后太阳高度日变化曲线图下列各题：该日当地的昼长是多少	1	0	1	0	0	0
116917-1	某地冬至日12月22日前后太阳高度日变化曲线图下列各题：该地的经纬度是	1	0	1	0	0	0
116917-2	某地冬至日12月22日前后太阳高度日变化曲线图下列各题：此日南极圈的日出方位是	1	0	1	0	0	0
121859-0	是某城市积水内涝次数的季节变化图”。该城市可能位于	1	0	0	0	1	0
121859-1	是某城市积水内涝次数的季节变化图”。为防止城市积水内涝发生，该市可采取的有效措施有	1	0	0	0	1	0
122197-0	，结合所学知识问题。正确反映我国城市化水平变化的曲线是	0	0	0	1	0	1
122197-1	，结合所学知识问题。在图示期间，与美国相比，我国	0	0	0	1	0	1
122229-0	为某城市不同时期人口密度变化曲线。下列各题。下列对图中四条曲线的排序，能正确反映城市化进程一般规律的是	0	0	0	1	1	1
122229-1	为某城市不同时期人口密度变化曲线。下列各题。据图推断，随着城市化的发展	0	0	0	1	1	1
122246-0	中国城市人口比重时间变化曲线图完成下列小题。改革开放以来，我国城市化发展速度最快的是	0	1	0	0	0	1
122246-1	中国城市人口比重时间变化曲线图完成下列小题。下列有关我国城市化的叙述，正确的是	0	1	0	0	0	1
122254-0	综合城市化水平是从经济产业结构人口生活方式城镇基础设施水平等方面考虑的更能反映城市化内涵的一项综合指标。19782008年，北京市城镇人口增加了9601万人，其中北京郊区乡村人口只占全市城镇人口增加数的l423％。示意北京市人口城市化水平和综合城市化水平趋势比较。据此完成下列各题。北京市城市化表现出的特点是	0	1	0	1	0	0
122254-1	综合城市化水平是从经济产业结构人口生活方式城镇基础设施水平等方面考虑的更能反映城市化内涵的一项综合指标。19782008年，北京市城镇人口增加了9601万人，其中北京郊区乡村人口只占全市城镇人口增加数的l423％。示意北京市人口城市化水平和综合城市化水平趋势比较。据此完成下列各题。1978-2008年，北京城市化过程所暴露的问题有	0	1	0	1	0	0
122278-0	我国1982-2007年土地城市化和人口城市化对比关系图下列问题。1982-2007年，我国	0	0	1	1	0	1
122278-1	我国1982-2007年土地城市化和人口城市化对比关系图下列问题。图示信息显示，1982-2007年我国城市化进程中面临的突出问题是	0	0	0	1	0	1
122344-0	据报道，2012年我国65岁及以上人口达1.23亿，成为世界上唯一老龄人口过亿的国家。，造成我国城乡人口老龄化差距扩大的主要原因是：	0	1	0	1	0	1
122521-0	某中等城市常住人口密度与距市中心距离关系图，完成题。住宅区密集分布的区域是	1	0	0	0	0	1
122521-1	某中等城市常住人口密度与距市中心距离关系图，完成题。距市中心2千米内常住人口密度并不最高的主要原因是该区	1	0	0	0	0	1
124082-0	某功能区人口密度日变化示意图图中反映的城市功能区是	0	1	0	0	1	0
124331-0	某工业部门在某城市及其附近地区运输成本和土地成本的变化曲线图下列各题。影响图中曲线形态变化的主要因素是①交通通达度②技术水平③环境优劣④距城市中心的远近	0	1	0	1	0	1
124331-1	某工业部门在某城市及其附近地区运输成本和土地成本的变化曲线图下列各题。如果综合考虑运输成本和土地成本，该工业企业最适宜布局在	0	1	0	1	0	1
124394-0	乌鲁木齐市地处天山北坡及以北地区城市化对其市区土地利用的空间结构产生很大影响乌鲁木齐市区各主要功能用地2002年面积分布图与1998-2002年变化幅度分布图”,完成小题。图中M折线表示	0	1	0	1	0	0
124394-1	乌鲁木齐市地处天山北坡及以北地区城市化对其市区土地利用的空间结构产生很大影响乌鲁木齐市区各主要功能用地2002年面积分布图与1998-2002年变化幅度分布图”,完成小题。能反映乌鲁木齐市由南到北土地利用变化的是	0	1	0	1	0	0
125225-0	太阳直接辐射是指太阳以平行光线的形式直接投射到地面上。北京太阳直接辐射年变化图20-21题。北京冬季太阳直接辐射比夏季少的主要原因是	0	0	0	0	1	1
125225-1	太阳直接辐射是指太阳以平行光线的形式直接投射到地面上。北京太阳直接辐射年变化图20-21题。北京45月份的直接辐射高于67月份，原因是	0	0	0	0	1	1
